time,CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
3005,279b3cf3c92b,acme-acme-1,121.11%,142.6MiB / 15.32GiB,0.91%,387MB / 434MB,33.9MB / 94.9GB,297
3010,279b3cf3c92b,acme-acme-1,114.13%,144MiB / 15.32GiB,0.92%,387MB / 434MB,33.9MB / 95GB,311
3015,279b3cf3c92b,acme-acme-1,111.42%,135.4MiB / 15.32GiB,0.86%,387MB / 434MB,33.9MB / 95GB,137
3020,279b3cf3c92b,acme-acme-1,7.19%,128.6MiB / 15.32GiB,0.82%,387MB / 435MB,33.9MB / 95GB,34
3025,279b3cf3c92b,acme-acme-1,119.76%,132.9MiB / 15.32GiB,0.85%,387MB / 435MB,33.9MB / 95.1GB,111
3030,279b3cf3c92b,acme-acme-1,116.24%,143.4MiB / 15.32GiB,0.91%,387MB / 435MB,33.9MB / 95.1GB,298
3035,279b3cf3c92b,acme-acme-1,113.56%,147.4MiB / 15.32GiB,0.94%,387MB / 435MB,33.9MB / 95.1GB,375
3040,279b3cf3c92b,acme-acme-1,112.69%,139.9MiB / 15.32GiB,0.89%,387MB / 435MB,33.9MB / 95.2GB,219
3045,279b3cf3c92b,acme-acme-1,0.33%,130.5MiB / 15.32GiB,0.83%,387MB / 435MB,33.9MB / 95.2GB,70
3050,279b3cf3c92b,acme-acme-1,120.19%,138.4MiB / 15.32GiB,0.88%,387MB / 435MB,33.9MB / 95.2GB,210
3055,279b3cf3c92b,acme-acme-1,114.10%,135.7MiB / 15.32GiB,0.87%,388MB / 435MB,33.9MB / 95.3GB,152
3060,279b3cf3c92b,acme-acme-1,118.94%,142MiB / 15.32GiB,0.91%,388MB / 435MB,33.9MB / 95.3GB,283
3065,279b3cf3c92b,acme-acme-1,114.12%,138.9MiB / 15.32GiB,0.89%,388MB / 435MB,33.9MB / 95.3GB,207
3070,279b3cf3c92b,acme-acme-1,44.50%,130.2MiB / 15.32GiB,0.83%,388MB / 435MB,33.9MB / 95.4GB,55
3075,279b3cf3c92b,acme-acme-1,114.93%,135.1MiB / 15.32GiB,0.86%,388MB / 435MB,33.9MB / 95.4GB,145
3080,279b3cf3c92b,acme-acme-1,120.75%,138.2MiB / 15.32GiB,0.88%,388MB / 436MB,33.9MB / 95.4GB,213
3085,279b3cf3c92b,acme-acme-1,113.95%,138.2MiB / 15.32GiB,0.88%,388MB / 436MB,33.9MB / 95.5GB,200
3090,279b3cf3c92b,acme-acme-1,110.57%,148.4MiB / 15.32GiB,0.95%,388MB / 436MB,33.9MB / 95.5GB,426
3095,279b3cf3c92b,acme-acme-1,111.54%,141MiB / 15.32GiB,0.90%,388MB / 436MB,33.9MB / 95.6GB,249
3100,279b3cf3c92b,acme-acme-1,0.12%,130.4MiB / 15.32GiB,0.83%,388MB / 436MB,33.9MB / 95.6GB,66
3105,279b3cf3c92b,acme-acme-1,118.95%,138.7MiB / 15.32GiB,0.88%,388MB / 436MB,33.9MB / 95.6GB,220
3110,279b3cf3c92b,acme-acme-1,121.40%,136.9MiB / 15.32GiB,0.87%,389MB / 436MB,33.9MB / 95.7GB,184
3115,279b3cf3c92b,acme-acme-1,114.36%,137.7MiB / 15.32GiB,0.88%,389MB / 436MB,33.9MB / 95.7GB,186
3120,279b3cf3c92b,acme-acme-1,113.86%,150.7MiB / 15.32GiB,0.96%,389MB / 436MB,33.9MB / 95.7GB,489
3125,279b3cf3c92b,acme-acme-1,112.38%,146.7MiB / 15.32GiB,0.94%,389MB / 436MB,33.9MB / 95.8GB,397
3130,279b3cf3c92b,acme-acme-1,7.67%,133MiB / 15.32GiB,0.85%,389MB / 437MB,33.9MB / 95.8GB,127
3135,279b3cf3c92b,acme-acme-1,118.90%,138.6MiB / 15.32GiB,0.88%,389MB / 437MB,33.9MB / 95.8GB,216
3140,279b3cf3c92b,acme-acme-1,120.57%,133.2MiB / 15.32GiB,0.85%,389MB / 437MB,33.9MB / 95.9GB,111
3145,279b3cf3c92b,acme-acme-1,115.81%,139.3MiB / 15.32GiB,0.89%,389MB / 437MB,33.9MB / 95.9GB,223
3150,279b3cf3c92b,acme-acme-1,114.59%,148.8MiB / 15.32GiB,0.95%,389MB / 437MB,33.9MB / 96GB,443
3155,279b3cf3c92b,acme-acme-1,117.56%,140.9MiB / 15.32GiB,0.90%,389MB / 437MB,33.9MB / 96GB,251
3160,279b3cf3c92b,acme-acme-1,4.95%,132.2MiB / 15.32GiB,0.84%,389MB / 437MB,33.9MB / 96GB,107
3165,279b3cf3c92b,acme-acme-1,119.09%,142.8MiB / 15.32GiB,0.91%,390MB / 437MB,33.9MB / 96.1GB,230
3170,279b3cf3c92b,acme-acme-1,116.41%,136.1MiB / 15.32GiB,0.87%,390MB / 437MB,33.9MB / 96.1GB,155
3175,279b3cf3c92b,acme-acme-1,120.22%,139.6MiB / 15.32GiB,0.89%,390MB / 437MB,33.9MB / 96.1GB,221
3180,279b3cf3c92b,acme-acme-1,112.51%,149.7MiB / 15.32GiB,0.95%,390MB / 437MB,33.9MB / 96.2GB,395
3185,279b3cf3c92b,acme-acme-1,111.56%,139.9MiB / 15.32GiB,0.89%,390MB / 438MB,33.9MB / 96.2GB,242
3190,279b3cf3c92b,acme-acme-1,10.20%,134.6MiB / 15.32GiB,0.86%,390MB / 438MB,33.9MB / 96.2GB,166
3195,279b3cf3c92b,acme-acme-1,121.58%,140.6MiB / 15.32GiB,0.90%,390MB / 438MB,33.9MB / 96.3GB,264
3200,279b3cf3c92b,acme-acme-1,115.13%,142.4MiB / 15.32GiB,0.91%,390MB / 438MB,33.9MB / 96.3GB,243
3205,279b3cf3c92b,acme-acme-1,111.13%,141.1MiB / 15.32GiB,0.90%,390MB / 438MB,33.9MB / 96.3GB,244
3210,279b3cf3c92b,acme-acme-1,110.45%,134.8MiB / 15.32GiB,0.86%,390MB / 438MB,33.9MB / 96.4GB,118
3215,279b3cf3c92b,acme-acme-1,0.12%,130MiB / 15.32GiB,0.83%,390MB / 438MB,33.9MB / 96.4GB,59
3220,279b3cf3c92b,acme-acme-1,116.49%,140MiB / 15.32GiB,0.89%,390MB / 438MB,33.9MB / 96.4GB,232
3225,279b3cf3c92b,acme-acme-1,115.93%,147.2MiB / 15.32GiB,0.94%,391MB / 438MB,33.9MB / 96.5GB,413
3230,279b3cf3c92b,acme-acme-1,117.91%,144.7MiB / 15.32GiB,0.92%,391MB / 438MB,33.9MB / 96.5GB,354
3235,279b3cf3c92b,acme-acme-1,115.34%,139MiB / 15.32GiB,0.89%,391MB / 439MB,33.9MB / 96.6GB,190
3240,279b3cf3c92b,acme-acme-1,121.43%,138MiB / 15.32GiB,0.88%,391MB / 439MB,33.9MB / 96.6GB,220
3245,279b3cf3c92b,acme-acme-1,109.84%,139MiB / 15.32GiB,0.89%,391MB / 439MB,33.9MB / 96.6GB,121
3250,279b3cf3c92b,acme-acme-1,118.62%,136.5MiB / 15.32GiB,0.87%,391MB / 439MB,33.9MB / 96.7GB,176
3255,279b3cf3c92b,acme-acme-1,121.48%,134.2MiB / 15.32GiB,0.86%,391MB / 439MB,33.9MB / 96.7GB,140
3260,279b3cf3c92b,acme-acme-1,118.24%,139MiB / 15.32GiB,0.89%,391MB / 439MB,33.9MB / 96.7GB,222
3265,279b3cf3c92b,acme-acme-1,115.40%,150MiB / 15.32GiB,0.96%,391MB / 439MB,33.9MB / 96.8GB,466
3270,279b3cf3c92b,acme-acme-1,121.73%,142.9MiB / 15.32GiB,0.91%,391MB / 439MB,33.9MB / 96.8GB,291
3275,279b3cf3c92b,acme-acme-1,81.85%,130.3MiB / 15.32GiB,0.83%,391MB / 439MB,33.9MB / 96.8GB,57
3280,279b3cf3c92b,acme-acme-1,116.32%,138.7MiB / 15.32GiB,0.88%,391MB / 439MB,33.9MB / 96.9GB,212
3285,279b3cf3c92b,acme-acme-1,113.62%,142MiB / 15.32GiB,0.91%,392MB / 440MB,33.9MB / 96.9GB,308
3290,279b3cf3c92b,acme-acme-1,112.51%,142.6MiB / 15.32GiB,0.91%,392MB / 440MB,33.9MB / 96.9GB,325
3295,279b3cf3c92b,acme-acme-1,117.52%,141MiB / 15.32GiB,0.90%,392MB / 440MB,33.9MB / 97GB,279
3300,279b3cf3c92b,acme-acme-1,87.56%,133.3MiB / 15.32GiB,0.85%,392MB / 440MB,33.9MB / 97GB,123
3305,279b3cf3c92b,acme-acme-1,119.44%,141.4MiB / 15.32GiB,0.90%,392MB / 440MB,33.9MB / 97.1GB,269
3310,279b3cf3c92b,acme-acme-1,117.04%,148.8MiB / 15.32GiB,0.95%,392MB / 440MB,33.9MB / 97.1GB,433
3315,279b3cf3c92b,acme-acme-1,118.41%,141.5MiB / 15.32GiB,0.90%,392MB / 440MB,33.9MB / 97.1GB,246
3320,279b3cf3c92b,acme-acme-1,111.69%,134.7MiB / 15.32GiB,0.86%,392MB / 440MB,33.9MB / 97.2GB,127
3325,279b3cf3c92b,acme-acme-1,121.95%,141.2MiB / 15.32GiB,0.90%,392MB / 440MB,33.9MB / 97.2GB,198
3330,279b3cf3c92b,acme-acme-1,111.71%,134.6MiB / 15.32GiB,0.86%,392MB / 440MB,33.9MB / 97.2GB,127
3335,279b3cf3c92b,acme-acme-1,119.47%,151.3MiB / 15.32GiB,0.96%,392MB / 440MB,33.9MB / 97.3GB,522
3340,279b3cf3c92b,acme-acme-1,113.93%,149.1MiB / 15.32GiB,0.95%,393MB / 441MB,33.9MB / 97.3GB,431
3345,279b3cf3c92b,acme-acme-1,114.36%,139.9MiB / 15.32GiB,0.89%,393MB / 441MB,33.9MB / 97.4GB,218
3350,279b3cf3c92b,acme-acme-1,109.47%,133.2MiB / 15.32GiB,0.85%,393MB / 441MB,33.9MB / 97.4GB,87
3355,279b3cf3c92b,acme-acme-1,121.98%,135.3MiB / 15.32GiB,0.86%,393MB / 441MB,33.9MB / 97.4GB,153
3360,279b3cf3c92b,acme-acme-1,115.70%,137.1MiB / 15.32GiB,0.87%,393MB / 441MB,33.9MB / 97.5GB,180
3365,279b3cf3c92b,acme-acme-1,117.60%,152.7MiB / 15.32GiB,0.97%,393MB / 441MB,33.9MB / 97.5GB,507
3370,279b3cf3c92b,acme-acme-1,119.35%,151.4MiB / 15.32GiB,0.97%,393MB / 441MB,33.9MB / 97.5GB,498
3375,279b3cf3c92b,acme-acme-1,110.75%,140.5MiB / 15.32GiB,0.90%,393MB / 441MB,33.9MB / 97.6GB,236
3380,279b3cf3c92b,acme-acme-1,116.89%,138.1MiB / 15.32GiB,0.88%,393MB / 441MB,33.9MB / 97.6GB,197
3385,279b3cf3c92b,acme-acme-1,120.81%,134.8MiB / 15.32GiB,0.86%,393MB / 442MB,33.9MB / 97.6GB,143
3390,279b3cf3c92b,acme-acme-1,117.95%,140.6MiB / 15.32GiB,0.90%,393MB / 442MB,33.9MB / 97.7GB,245
3395,279b3cf3c92b,acme-acme-1,117.72%,145.3MiB / 15.32GiB,0.93%,394MB / 442MB,33.9MB / 97.7GB,339
3400,279b3cf3c92b,acme-acme-1,117.31%,141.3MiB / 15.32GiB,0.90%,394MB / 442MB,33.9MB / 97.8GB,244
3405,279b3cf3c92b,acme-acme-1,113.07%,131.8MiB / 15.32GiB,0.84%,394MB / 442MB,33.9MB / 97.8GB,50
3410,279b3cf3c92b,acme-acme-1,119.34%,138MiB / 15.32GiB,0.88%,394MB / 442MB,33.9MB / 97.8GB,202
3415,279b3cf3c92b,acme-acme-1,114.73%,133.7MiB / 15.32GiB,0.85%,394MB / 442MB,33.9MB / 97.9GB,119
3420,279b3cf3c92b,acme-acme-1,119.28%,140.9MiB / 15.32GiB,0.90%,394MB / 442MB,33.9MB / 97.9GB,252
3425,279b3cf3c92b,acme-acme-1,115.97%,158.5MiB / 15.32GiB,1.01%,394MB / 442MB,33.9MB / 97.9GB,505
3430,279b3cf3c92b,acme-acme-1,121.11%,145.2MiB / 15.32GiB,0.93%,394MB / 442MB,33.9MB / 98GB,347
3435,279b3cf3c92b,acme-acme-1,110.20%,134.3MiB / 15.32GiB,0.86%,394MB / 443MB,33.9MB / 98GB,132
3440,279b3cf3c92b,acme-acme-1,120.68%,146.8MiB / 15.32GiB,0.94%,394MB / 443MB,33.9MB / 98GB,281
3445,279b3cf3c92b,acme-acme-1,112.43%,137.1MiB / 15.32GiB,0.87%,394MB / 443MB,33.9MB / 98.1GB,170
3450,279b3cf3c92b,acme-acme-1,112.89%,143.6MiB / 15.32GiB,0.92%,394MB / 443MB,33.9MB / 98.1GB,272
3455,279b3cf3c92b,acme-acme-1,114.81%,144.3MiB / 15.32GiB,0.92%,395MB / 443MB,33.9MB / 98.2GB,309
3460,279b3cf3c92b,acme-acme-1,117.25%,137.7MiB / 15.32GiB,0.88%,395MB / 443MB,33.9MB / 98.2GB,169
3465,279b3cf3c92b,acme-acme-1,120.43%,136.9MiB / 15.32GiB,0.87%,395MB / 443MB,33.9MB / 98.2GB,167
3470,279b3cf3c92b,acme-acme-1,121.16%,135.8MiB / 15.32GiB,0.87%,395MB / 443MB,33.9MB / 98.3GB,159
3475,279b3cf3c92b,acme-acme-1,114.14%,137.7MiB / 15.32GiB,0.88%,395MB / 443MB,33.9MB / 98.3GB,188
3480,279b3cf3c92b,acme-acme-1,116.22%,150.6MiB / 15.32GiB,0.96%,395MB / 443MB,33.9MB / 98.3GB,472
3485,279b3cf3c92b,acme-acme-1,120.06%,148.7MiB / 15.32GiB,0.95%,395MB / 443MB,33.9MB / 98.4GB,444
3490,279b3cf3c92b,acme-acme-1,112.05%,141MiB / 15.32GiB,0.90%,395MB / 444MB,33.9MB / 98.4GB,187
3495,279b3cf3c92b,acme-acme-1,112.90%,136MiB / 15.32GiB,0.87%,395MB / 444MB,33.9MB / 98.5GB,163
3500,279b3cf3c92b,acme-acme-1,121.36%,135MiB / 15.32GiB,0.86%,395MB / 444MB,33.9MB / 98.5GB,153
3505,279b3cf3c92b,acme-acme-1,118.84%,142.5MiB / 15.32GiB,0.91%,395MB / 444MB,33.9MB / 98.5GB,284
3510,279b3cf3c92b,acme-acme-1,114.84%,146.7MiB / 15.32GiB,0.94%,396MB / 444MB,33.9MB / 98.6GB,358
3515,279b3cf3c92b,acme-acme-1,114.04%,141.1MiB / 15.32GiB,0.90%,396MB / 444MB,33.9MB / 98.6GB,245
3520,279b3cf3c92b,acme-acme-1,3.93%,129.5MiB / 15.32GiB,0.83%,396MB / 444MB,33.9MB / 98.6GB,46
3525,279b3cf3c92b,acme-acme-1,121.38%,139.5MiB / 15.32GiB,0.89%,396MB / 444MB,33.9MB / 98.7GB,237
3530,279b3cf3c92b,acme-acme-1,114.18%,140.8MiB / 15.32GiB,0.90%,396MB / 444MB,33.9MB / 98.7GB,277
3535,279b3cf3c92b,acme-acme-1,116.04%,152.9MiB / 15.32GiB,0.97%,396MB / 444MB,33.9MB / 98.7GB,541
3540,279b3cf3c92b,acme-acme-1,113.07%,145.4MiB / 15.32GiB,0.93%,396MB / 444MB,33.9MB / 98.8GB,335
3545,279b3cf3c92b,acme-acme-1,65.69%,133.1MiB / 15.32GiB,0.85%,396MB / 445MB,33.9MB / 98.8GB,109
3550,279b3cf3c92b,acme-acme-1,111.51%,133.7MiB / 15.32GiB,0.85%,396MB / 445MB,33.9MB / 98.9GB,114
3555,279b3cf3c92b,acme-acme-1,121.11%,139.2MiB / 15.32GiB,0.89%,396MB / 445MB,33.9MB / 98.9GB,224
3560,279b3cf3c92b,acme-acme-1,118.22%,142.5MiB / 15.32GiB,0.91%,396MB / 445MB,33.9MB / 98.9GB,275
3565,279b3cf3c92b,acme-acme-1,111.84%,147.2MiB / 15.32GiB,0.94%,397MB / 445MB,33.9MB / 99GB,365
3570,279b3cf3c92b,acme-acme-1,115.94%,141.5MiB / 15.32GiB,0.90%,397MB / 445MB,33.9MB / 99GB,256
3575,279b3cf3c92b,acme-acme-1,51.33%,130.6MiB / 15.32GiB,0.83%,397MB / 445MB,33.9MB / 99GB,73
3580,279b3cf3c92b,acme-acme-1,119.34%,138.3MiB / 15.32GiB,0.88%,397MB / 445MB,33.9MB / 99.1GB,212
3585,279b3cf3c92b,acme-acme-1,119.38%,137.2MiB / 15.32GiB,0.87%,397MB / 445MB,33.9MB / 99.1GB,195
3590,279b3cf3c92b,acme-acme-1,120.50%,141.9MiB / 15.32GiB,0.90%,397MB / 445MB,33.9MB / 99.1GB,269
3595,279b3cf3c92b,acme-acme-1,111.84%,148.8MiB / 15.32GiB,0.95%,397MB / 446MB,33.9MB / 99.2GB,424
3600,279b3cf3c92b,acme-acme-1,117.61%,141.8MiB / 15.32GiB,0.90%,397MB / 446MB,33.9MB / 99.2GB,270
3605,279b3cf3c92b,acme-acme-1,97.58%,130.4MiB / 15.32GiB,0.83%,397MB / 446MB,33.9MB / 99.3GB,60
3610,279b3cf3c92b,acme-acme-1,118.08%,142MiB / 15.32GiB,0.91%,397MB / 446MB,33.9MB / 99.3GB,281
3615,279b3cf3c92b,acme-acme-1,118.67%,142.5MiB / 15.32GiB,0.91%,398MB / 446MB,33.9MB / 99.3GB,283
3620,279b3cf3c92b,acme-acme-1,110.21%,146.6MiB / 15.32GiB,0.93%,398MB / 446MB,33.9MB / 99.4GB,364
3625,279b3cf3c92b,acme-acme-1,114.43%,143.7MiB / 15.32GiB,0.92%,398MB / 446MB,33.9MB / 99.4GB,285
3630,279b3cf3c92b,acme-acme-1,118.62%,135.9MiB / 15.32GiB,0.87%,398MB / 446MB,33.9MB / 99.4GB,153
3635,279b3cf3c92b,acme-acme-1,117.69%,138.5MiB / 15.32GiB,0.88%,398MB / 446MB,33.9MB / 99.5GB,199
3640,279b3cf3c92b,acme-acme-1,118.96%,150.5MiB / 15.32GiB,0.96%,398MB / 447MB,33.9MB / 99.5GB,501
3645,279b3cf3c92b,acme-acme-1,117.90%,144.4MiB / 15.32GiB,0.92%,398MB / 447MB,33.9MB / 99.6GB,331
3650,279b3cf3c92b,acme-acme-1,111.56%,142.1MiB / 15.32GiB,0.91%,398MB / 447MB,33.9MB / 99.6GB,264
3655,279b3cf3c92b,acme-acme-1,113.94%,142.8MiB / 15.32GiB,0.91%,398MB / 447MB,33.9MB / 99.6GB,287
3660,279b3cf3c92b,acme-acme-1,114.95%,135.7MiB / 15.32GiB,0.86%,398MB / 447MB,33.9MB / 99.7GB,129
3665,279b3cf3c92b,acme-acme-1,120.20%,139.2MiB / 15.32GiB,0.89%,398MB / 447MB,33.9MB / 99.7GB,198
3670,279b3cf3c92b,acme-acme-1,114.85%,150.5MiB / 15.32GiB,0.96%,399MB / 447MB,33.9MB / 99.7GB,472
3675,279b3cf3c92b,acme-acme-1,116.43%,150MiB / 15.32GiB,0.96%,399MB / 447MB,33.9MB / 99.8GB,462
3680,279b3cf3c92b,acme-acme-1,112.92%,144.9MiB / 15.32GiB,0.92%,399MB / 447MB,33.9MB / 99.8GB,320
3685,279b3cf3c92b,acme-acme-1,116.22%,139.2MiB / 15.32GiB,0.89%,399MB / 448MB,33.9MB / 99.9GB,196
3690,279b3cf3c92b,acme-acme-1,0.32%,130.1MiB / 15.32GiB,0.83%,399MB / 448MB,33.9MB / 99.9GB,49
3695,279b3cf3c92b,acme-acme-1,117.85%,141.7MiB / 15.32GiB,0.90%,399MB / 448MB,33.9MB / 99.9GB,266
3700,279b3cf3c92b,acme-acme-1,118.85%,150.5MiB / 15.32GiB,0.96%,399MB / 448MB,33.9MB / 100GB,447
3705,279b3cf3c92b,acme-acme-1,110.84%,146.7MiB / 15.32GiB,0.94%,399MB / 448MB,33.9MB / 100GB,352
3710,279b3cf3c92b,acme-acme-1,111.73%,141MiB / 15.32GiB,0.90%,399MB / 448MB,33.9MB / 100GB,244
3715,279b3cf3c92b,acme-acme-1,121.76%,138MiB / 15.32GiB,0.88%,399MB / 448MB,33.9MB / 100GB,215
3720,279b3cf3c92b,acme-acme-1,112.61%,136.5MiB / 15.32GiB,0.87%,399MB / 448MB,33.9MB / 100GB,150
3725,279b3cf3c92b,acme-acme-1,120.94%,143.4MiB / 15.32GiB,0.91%,400MB / 448MB,33.9MB / 100GB,310
3730,279b3cf3c92b,acme-acme-1,123.60%,149.1MiB / 15.32GiB,0.95%,400MB / 448MB,33.9MB / 100GB,402
3735,279b3cf3c92b,acme-acme-1,111.80%,144.4MiB / 15.32GiB,0.92%,400MB / 448MB,33.9MB / 100GB,310
3740,279b3cf3c92b,acme-acme-1,112.76%,137.9MiB / 15.32GiB,0.88%,400MB / 449MB,33.9MB / 100GB,191
3745,279b3cf3c92b,acme-acme-1,121.65%,133.8MiB / 15.32GiB,0.85%,400MB / 449MB,33.9MB / 100GB,130
3750,279b3cf3c92b,acme-acme-1,119.46%,139.8MiB / 15.32GiB,0.89%,400MB / 449MB,33.9MB / 100GB,237
3755,279b3cf3c92b,acme-acme-1,118.09%,144.6MiB / 15.32GiB,0.92%,400MB / 449MB,33.9MB / 100GB,336
3760,279b3cf3c92b,acme-acme-1,122.91%,145.1MiB / 15.32GiB,0.92%,400MB / 449MB,33.9MB / 100GB,330
3765,279b3cf3c92b,acme-acme-1,110.03%,141.1MiB / 15.32GiB,0.90%,400MB / 449MB,33.9MB / 100GB,244
3770,279b3cf3c92b,acme-acme-1,116.51%,146.1MiB / 15.32GiB,0.93%,400MB / 449MB,33.9MB / 100GB,383
3775,279b3cf3c92b,acme-acme-1,114.55%,136.7MiB / 15.32GiB,0.87%,400MB / 449MB,33.9MB / 101GB,167
3780,279b3cf3c92b,acme-acme-1,120.63%,139.9MiB / 15.32GiB,0.89%,401MB / 449MB,33.9MB / 101GB,232
3785,279b3cf3c92b,acme-acme-1,118.99%,141.5MiB / 15.32GiB,0.90%,401MB / 450MB,33.9MB / 101GB,272
3790,279b3cf3c92b,acme-acme-1,117.72%,140.4MiB / 15.32GiB,0.89%,401MB / 450MB,33.9MB / 101GB,230
3795,279b3cf3c92b,acme-acme-1,109.68%,148.3MiB / 15.32GiB,0.95%,401MB / 450MB,33.9MB / 101GB,408
3800,279b3cf3c92b,acme-acme-1,115.26%,144MiB / 15.32GiB,0.92%,401MB / 450MB,33.9MB / 101GB,303
3805,279b3cf3c92b,acme-acme-1,109.09%,132.8MiB / 15.32GiB,0.85%,401MB / 450MB,33.9MB / 101GB,82
3810,279b3cf3c92b,acme-acme-1,120.61%,139.4MiB / 15.32GiB,0.89%,401MB / 450MB,33.9MB / 101GB,218
3815,279b3cf3c92b,acme-acme-1,117.10%,138MiB / 15.32GiB,0.88%,401MB / 450MB,33.9MB / 101GB,194
3820,279b3cf3c92b,acme-acme-1,121.16%,142.3MiB / 15.32GiB,0.91%,401MB / 450MB,33.9MB / 101GB,275
3825,279b3cf3c92b,acme-acme-1,110.56%,145.6MiB / 15.32GiB,0.93%,401MB / 450MB,33.9MB / 101GB,331
3830,279b3cf3c92b,acme-acme-1,115.87%,145.3MiB / 15.32GiB,0.93%,401MB / 450MB,33.9MB / 101GB,311
3835,279b3cf3c92b,acme-acme-1,0.12%,131MiB / 15.32GiB,0.84%,402MB / 451MB,33.9MB / 101GB,82
3840,279b3cf3c92b,acme-acme-1,116.63%,142.1MiB / 15.32GiB,0.91%,402MB / 451MB,33.9MB / 101GB,223
3845,279b3cf3c92b,acme-acme-1,119.14%,135.7MiB / 15.32GiB,0.87%,402MB / 451MB,33.9MB / 101GB,165
3850,279b3cf3c92b,acme-acme-1,116.89%,143.7MiB / 15.32GiB,0.92%,402MB / 451MB,33.9MB / 101GB,299
3855,279b3cf3c92b,acme-acme-1,112.42%,149.5MiB / 15.32GiB,0.95%,402MB / 451MB,33.9MB / 101GB,404
3860,279b3cf3c92b,acme-acme-1,113.40%,149.4MiB / 15.32GiB,0.95%,402MB / 451MB,33.9MB / 101GB,421
3865,279b3cf3c92b,acme-acme-1,112.39%,138MiB / 15.32GiB,0.88%,402MB / 451MB,33.9MB / 101GB,179
3870,279b3cf3c92b,acme-acme-1,118.45%,137.3MiB / 15.32GiB,0.88%,402MB / 451MB,33.9MB / 101GB,182
3875,279b3cf3c92b,acme-acme-1,120.23%,132.2MiB / 15.32GiB,0.84%,402MB / 451MB,33.9MB / 101GB,101
3880,279b3cf3c92b,acme-acme-1,118.81%,144MiB / 15.32GiB,0.92%,403MB / 451MB,33.9MB / 101GB,311
3885,279b3cf3c92b,acme-acme-1,115.49%,150.7MiB / 15.32GiB,0.96%,403MB / 452MB,33.9MB / 101GB,434
3890,279b3cf3c92b,acme-acme-1,114.81%,146.3MiB / 15.32GiB,0.93%,403MB / 452MB,33.9MB / 101GB,332
3895,279b3cf3c92b,acme-acme-1,111.54%,136.6MiB / 15.32GiB,0.87%,403MB / 452MB,33.9MB / 101GB,145
3900,279b3cf3c92b,acme-acme-1,119.76%,138.6MiB / 15.32GiB,0.88%,403MB / 452MB,33.9MB / 101GB,220
3905,279b3cf3c92b,acme-acme-1,104.81%,133.6MiB / 15.32GiB,0.85%,403MB / 452MB,33.9MB / 102GB,114
3910,279b3cf3c92b,acme-acme-1,120.03%,153.9MiB / 15.32GiB,0.98%,403MB / 452MB,33.9MB / 102GB,579
3915,279b3cf3c92b,acme-acme-1,119.04%,156.7MiB / 15.32GiB,1.00%,403MB / 452MB,33.9MB / 102GB,521
3920,279b3cf3c92b,acme-acme-1,110.96%,149.2MiB / 15.32GiB,0.95%,403MB / 452MB,33.9MB / 102GB,335
3925,279b3cf3c92b,acme-acme-1,111.41%,145.2MiB / 15.32GiB,0.93%,403MB / 452MB,33.9MB / 102GB,193
3930,279b3cf3c92b,acme-acme-1,121.15%,137.2MiB / 15.32GiB,0.87%,404MB / 453MB,33.9MB / 102GB,186
3935,279b3cf3c92b,acme-acme-1,108.76%,130.9MiB / 15.32GiB,0.83%,404MB / 453MB,33.9MB / 102GB,60
3940,279b3cf3c92b,acme-acme-1,119.63%,143.7MiB / 15.32GiB,0.92%,404MB / 453MB,33.9MB / 102GB,308
3945,279b3cf3c92b,acme-acme-1,121.52%,153.1MiB / 15.32GiB,0.98%,404MB / 453MB,33.9MB / 102GB,453
3950,279b3cf3c92b,acme-acme-1,112.92%,150.7MiB / 15.32GiB,0.96%,404MB / 453MB,33.9MB / 102GB,416
3955,279b3cf3c92b,acme-acme-1,113.11%,141.4MiB / 15.32GiB,0.90%,404MB / 453MB,33.9MB / 102GB,243
3960,279b3cf3c92b,acme-acme-1,122.14%,137MiB / 15.32GiB,0.87%,404MB / 453MB,33.9MB / 102GB,186
3965,279b3cf3c92b,acme-acme-1,26.21%,129.8MiB / 15.32GiB,0.83%,404MB / 453MB,33.9MB / 102GB,47
3970,279b3cf3c92b,acme-acme-1,121.12%,141.7MiB / 15.32GiB,0.90%,404MB / 453MB,33.9MB / 102GB,270
3975,279b3cf3c92b,acme-acme-1,119.38%,151.2MiB / 15.32GiB,0.96%,405MB / 453MB,33.9MB / 102GB,439
3980,279b3cf3c92b,acme-acme-1,112.83%,147.9MiB / 15.32GiB,0.94%,405MB / 454MB,33.9MB / 102GB,362
3985,279b3cf3c92b,acme-acme-1,110.47%,142.1MiB / 15.32GiB,0.91%,405MB / 454MB,33.9MB / 102GB,245
3990,279b3cf3c92b,acme-acme-1,120.43%,132.7MiB / 15.32GiB,0.85%,405MB / 454MB,33.9MB / 102GB,96
3995,279b3cf3c92b,acme-acme-1,114.32%,135MiB / 15.32GiB,0.86%,405MB / 454MB,33.9MB / 102GB,134
4000,279b3cf3c92b,acme-acme-1,122.57%,140.2MiB / 15.32GiB,0.89%,405MB / 454MB,33.9MB / 102GB,244
4005,279b3cf3c92b,acme-acme-1,121.38%,148MiB / 15.32GiB,0.94%,405MB / 454MB,33.9MB / 102GB,374
4010,279b3cf3c92b,acme-acme-1,113.00%,150.8MiB / 15.32GiB,0.96%,405MB / 454MB,33.9MB / 102GB,424
